linea,altitud,grupo,repeticion,angulo,nancy,ale
PCA01,BAJA,I,1,9.982,11.378,12.030
PCA01,BAJA,I,2,46.459,22.739,21.000
PCA01,BAJA,I,3,16.843,18.155,19.910
PCA01,BAJA,I,4,22.784,20.905,26.900
PCA01,BAJA,I,5,16.667,42.466,34.900
PCA01,BAJA,I,6,28.777,28.463,25.110
PCA01,BAJA,I,7,50.951,41.600,46.810
PCA01,BAJA,I,8,67.236,73.372,74.300
PCA01,BAJA,I,9,42.266,34.649,29.960
PCA01,BAJA,I,10,25.120,0.000,0.000
PCA01,BAJA,I,11,95.969,91.700,89.650
PCA01,BAJA,I,12,14.500,36.535,28.200
PCA01,BAJA,I,13,0.000,0.000,0.000
PCA01,BAJA,I,14,0.000,0.000,0.000
PCA01,BAJA,I,15,0.000,0.000,0.000
PCA01,BAJA,I,16,0.000,0.000,0.000
PCA01,BAJA,I,17,0.000,0.000,0.000
PCA01,BAJA,I,18,0.000,0.000,0.000
PCA01,BAJA,I,19,0.000,0.000,0.000
PCA01,BAJA,I,20,0.000,0.000,0.000
PCA02,BAJA,I,1,59.554,47.634,50.970
PCA02,BAJA,I,2,2.915,17.084,11.570
PCA02,BAJA,I,3,40.750,6.776,4.150
PCA02,BAJA,I,4,33.750,41.479,36.200
PCA02,BAJA,I,5,5.731,32.819,25.510
PCA02,BAJA,I,6,9.145,22.936,21.240
PCA02,BAJA,I,7,26.607,105.651,113.600
PCA02,BAJA,I,8,36.262,45.174,40.410
PCA02,BAJA,I,9,3.335,24.196,15.110
PCA02,BAJA,I,10,24.288,42.884,32.960
PCA02,BAJA,I,11,73.200,31.849,37.500
PCA02,BAJA,I,12,22.103,21.415,20.300
PCA02,BAJA,I,13,0.000,0.000,0.000
PCA02,BAJA,I,14,0.000,0.000,0.000
PCA02,BAJA,I,15,0.000,0.000,0.000
PCA02,BAJA,I,16,0.000,0.000,0.000
PCA02,BAJA,I,17,0.000,0.000,0.000
PCA02,BAJA,I,18,0.000,0.000,0.000
PCA02,BAJA,I,19,0.000,0.000,0.000
PCA02,BAJA,I,20,0.000,0.000,0.000
PCA03,BAJA,I,1,48.856,42.536,44.620
PCA03,BAJA,I,2,12.910,29.786,24.540
PCA03,BAJA,I,3,15.561,28.205,30.010
PCA03,BAJA,I,4,6.491,18.297,12.590
PCA03,BAJA,I,5,92.808,84.736,87.800
PCA03,BAJA,I,6,11.504,25.940,26.120
PCA03,BAJA,I,7,16.795,29.661,27.540
PCA03,BAJA,I,8,21.587,29.453,26.150
PCA03,BAJA,I,9,12.801,0.000,0.000
PCA03,BAJA,I,10,11.638,0.000,0.000
PCA03,BAJA,I,11,27.385,28.103,26.400
PCA03,BAJA,I,12,28.155,0.000,0.000
PCA03,BAJA,I,13,0.000,0.000,0.000
PCA03,BAJA,I,14,0.000,0.000,0.000
PCA03,BAJA,I,15,0.000,0.000,0.000
PCA03,BAJA,I,16,0.000,0.000,0.000
PCA03,BAJA,I,17,0.000,0.000,0.000
PCA03,BAJA,I,18,0.000,0.000,0.000
PCA03,BAJA,I,19,0.000,0.000,0.000
PCA03,BAJA,I,20,0.000,0.000,0.000
PCA04,BAJA,I,1,67.598,58.128,61.160
PCA04,BAJA,I,2,10.167,18.061,16.100
PCA04,BAJA,I,3,73.271,65.062,74.730
PCA04,BAJA,I,4,155.626,110.359,119.370
PCA04,BAJA,I,5,4.564,41.047,39.800
PCA04,BAJA,I,6,14.559,39.207,44.290
PCA04,BAJA,I,7,73.863,34.938,43.630
PCA04,BAJA,I,8,3.048,42.615,36.700
PCA04,BAJA,I,9,3.316,55.497,50.400
PCA04,BAJA,I,10,16.225,47.398,37.800
PCA04,BAJA,I,11,0.000,0.000,0.000
PCA04,BAJA,I,12,0.000,0.000,0.000
PCA04,BAJA,I,13,0.000,0.000,0.000
PCA04,BAJA,I,14,0.000,0.000,0.000
PCA04,BAJA,I,15,0.000,0.000,0.000
PCA04,BAJA,I,16,0.000,0.000,0.000
PCA04,BAJA,I,17,0.000,0.000,0.000
PCA04,BAJA,I,18,0.000,0.000,0.000
PCA04,BAJA,I,19,0.000,0.000,0.000
PCA04,BAJA,I,20,0.000,0.000,0.000
PCA05,BAJA,I,1,102.427,77.014,85.740
PCA05,BAJA,I,2,116.993,102.369,99.180
PCA05,BAJA,I,3,76.123,66.913,57.310
PCA05,BAJA,I,4,6.084,49.866,48.000
PCA05,BAJA,I,5,79.119,69.176,68.170
PCA05,BAJA,I,6,83.492,62.214,66.110
PCA05,BAJA,I,7,107.456,100.416,109.224
PCA05,BAJA,I,8,133.577,116.851,115.680
PCA05,BAJA,I,9,9.592,25.405,16.700
PCA05,BAJA,I,10,25.696,33.618,36.160
PCA05,BAJA,I,11,0.000,0.000,0.000
PCA05,BAJA,I,12,0.000,0.000,0.000
PCA05,BAJA,I,13,0.000,0.000,0.000
PCA05,BAJA,I,14,0.000,0.000,0.000
PCA05,BAJA,I,15,0.000,0.000,0.000
PCA05,BAJA,I,16,0.000,0.000,0.000
PCA05,BAJA,I,17,0.000,0.000,0.000
PCA05,BAJA,I,18,0.000,0.000,0.000
PCA05,BAJA,I,19,0.000,0.000,0.000
PCA05,BAJA,I,20,0.000,0.000,0.000
PCA06,,I,1,,,
PCA06,,I,2,,,
PCA06,,I,3,,,
PCA06,,I,4,,,
PCA06,,I,5,,,
PCA06,,I,6,,,
PCA06,,I,7,,,
PCA06,,I,8,,,
PCA06,,I,9,,,
PCA06,,I,10,,,
PCA06,,I,11,,,
PCA06,,I,12,,,
PCA06,,I,13,,,
PCA06,,I,14,,,
PCA06,,I,15,,,
PCA06,,I,16,,,
PCA06,,I,17,,,
PCA06,,I,18,,,
PCA06,,I,19,,,
PCA06,,I,20,,,
PCA07,BAJA,I,1,5.790,4.279,10.000
PCA07,BAJA,I,2,5.419,0.000,0.000
PCA07,BAJA,I,3,4.399,9.004,8.700
PCA07,BAJA,I,4,1.246,31.465,26.300
PCA07,BAJA,I,5,14.193,50.741,44.000
PCA07,BAJA,I,6,26.338,27.467,32.300
PCA07,BAJA,I,7,56.870,66.848,64.500
PCA07,BAJA,I,8,2.441,19.461,10.500
PCA07,BAJA,I,9,172.241,152.261,150.360
PCA07,BAJA,I,10,12.889,32.128,39.100
PCA07,BAJA,I,11,0.000,0.000,0.000
PCA07,BAJA,I,12,0.000,0.000,0.000
PCA07,BAJA,I,13,0.000,0.000,0.000
PCA07,BAJA,I,14,0.000,0.000,0.000
PCA07,BAJA,I,15,0.000,0.000,0.000
PCA07,BAJA,I,16,0.000,0.000,0.000
PCA07,BAJA,I,17,0.000,0.000,0.000
PCA07,BAJA,I,18,0.000,0.000,0.000
PCA07,BAJA,I,19,0.000,0.000,0.000
PCA07,BAJA,I,20,0.000,0.000,0.000
PCA08,,I,1,,,
PCA08,,I,2,,,
PCA08,,I,3,,,
PCA08,,I,4,,,
PCA08,,I,5,,,
PCA08,,I,6,,,
PCA08,,I,7,,,
PCA08,,I,8,,,
PCA08,,I,9,,,
PCA08,,I,10,,,
PCA08,,I,11,,,
PCA08,,I,12,,,
PCA08,,I,13,,,
PCA08,,I,14,,,
PCA08,,I,15,,,
PCA08,,I,16,,,
PCA08,,I,17,,,
PCA08,,I,18,,,
PCA08,,I,19,,,
PCA08,,I,20,,,
PCA09,BAJA,I,1,38.590,66.749,64.200
PCA09,BAJA,I,2,5.281,0.000,0.000
PCA09,BAJA,I,3,49.361,79.182,83.000
PCA09,BAJA,I,4,15.271,0.000,10.000
PCA09,BAJA,I,5,4.482,25.623,23.000
PCA09,BAJA,I,6,8.085,38.768,32.000
PCA09,BAJA,I,7,2.445,18.685,24.000
PCA09,BAJA,I,8,2.467,15.437,19.000
PCA09,BAJA,I,9,67.165,73.843,76.460
PCA09,BAJA,I,10,7.347,0.000,0.000
PCA09,BAJA,I,11,0.000,0.000,0.000
PCA09,BAJA,I,12,0.000,0.000,0.000
PCA09,BAJA,I,13,0.000,0.000,0.000
PCA09,BAJA,I,14,0.000,0.000,0.000
PCA09,BAJA,I,15,0.000,0.000,0.000
PCA09,BAJA,I,16,0.000,0.000,0.000
PCA09,BAJA,I,17,0.000,0.000,0.000
PCA09,BAJA,I,18,0.000,0.000,0.000
PCA09,BAJA,I,19,0.000,0.000,0.000
PCA09,BAJA,I,20,0.000,0.000,0.000
PCA10,BAJA,I,1,0.000,9.153,0.000
PCA10,BAJA,I,2,0.000,26.452,20.700
PCA10,BAJA,I,3,8.206,22.763,20.300
PCA10,BAJA,I,4,0.000,0.000,0.000
PCA10,BAJA,I,5,16.802,38.591,40.800
PCA10,BAJA,I,6,41.285,53.825,59.370
PCA10,BAJA,I,7,21.290,115.730,111.500
PCA10,BAJA,I,8,4.153,71.909,69.637
PCA10,BAJA,I,9,0.000,25.330,31.340
PCA10,BAJA,I,10,31.175,25.888,28.140
PCA10,BAJA,I,11,0.000,14.980,17.000
PCA10,BAJA,I,12,0.000,52.490,52.360
PCA10,BAJA,I,13,0.000,0.000,0.000
PCA10,BAJA,I,14,0.000,0.000,0.000
PCA10,BAJA,I,15,0.000,0.000,0.000
PCA10,BAJA,I,16,0.000,0.000,0.000
PCA10,BAJA,I,17,0.000,0.000,0.000
PCA10,BAJA,I,18,0.000,0.000,0.000
PCA10,BAJA,I,19,0.000,0.000,0.000
PCA10,BAJA,I,20,0.000,0.000,0.000
PCA11,BAJA,I,1,40.386,24.381,24.000
PCA11,BAJA,I,2,0.000,25.224,19.300
PCA11,BAJA,I,3,12.224,48.857,43.660
PCA11,BAJA,I,4,48.780,81.212,83.730
PCA11,BAJA,I,5,0.000,26.803,26.600
PCA11,BAJA,I,6,28.577,33.416,29.930
PCA11,BAJA,I,7,2.114,38.484,30.240
PCA11,BAJA,I,8,72.154,85.379,77.970
PCA11,BAJA,I,9,26.277,19.784,28.900
PCA11,BAJA,I,10,14.800,71.213,78.000
PCA11,BAJA,I,11,0.000,87.079,86.200
PCA11,BAJA,I,12,0.000,61.479,58.780
PCA11,BAJA,I,13,0.000,0.000,0.000
PCA11,BAJA,I,14,0.000,0.000,0.000
PCA11,BAJA,I,15,0.000,0.000,0.000
PCA11,BAJA,I,16,0.000,0.000,0.000
PCA11,BAJA,I,17,0.000,0.000,0.000
PCA11,BAJA,I,18,0.000,0.000,0.000
PCA11,BAJA,I,19,0.000,0.000,0.000
PCA11,BAJA,I,20,0.000,0.000,0.000
PCA12,MEDIA,I,1,12.626,30.807,25.440
PCA12,MEDIA,I,2,26.497,117.074,126.980
PCA12,MEDIA,I,3,4.612,34.737,24.990
PCA12,MEDIA,I,4,0.000,6.118,8.700
PCA12,MEDIA,I,5,4.805,32.376,28.900
PCA12,MEDIA,I,6,7.956,24.955,28.610
PCA12,MEDIA,I,7,1.644,77.995,69.530
PCA12,MEDIA,I,8,0.000,86.086,84.036
PCA12,MEDIA,I,9,5.053,20.621,25.154
PCA12,MEDIA,I,10,46.237,0.000,0.000
PCA12,MEDIA,I,11,0.000,0.000,0.000
PCA12,MEDIA,I,12,0.000,0.000,0.000
PCA12,MEDIA,I,13,0.000,0.000,0.000
PCA12,MEDIA,I,14,0.000,0.000,0.000
PCA12,MEDIA,I,15,0.000,0.000,0.000
PCA12,MEDIA,I,16,0.000,0.000,0.000
PCA12,MEDIA,I,17,0.000,0.000,0.000
PCA12,MEDIA,I,18,0.000,0.000,0.000
PCA12,MEDIA,I,19,0.000,0.000,0.000
PCA12,MEDIA,I,20,0.000,0.000,0.000
PCA13,MEDIA,I,1,73.060,68.888,70.840
PCA13,MEDIA,I,2,71.520,69.225,70.850
PCA13,MEDIA,I,3,45.445,43.028,48.420
PCA13,MEDIA,I,4,52.831,43.028,48.197
PCA13,MEDIA,I,5,23.120,50.010,50.074
PCA13,MEDIA,I,6,57.600,62.420,62.677
PCA13,MEDIA,I,7,25.600,58.672,57.748
PCA13,MEDIA,I,8,13.860,17.490,20.448
PCA13,MEDIA,I,9,17.790,18.926,21.505
PCA13,MEDIA,I,10,12.820,15.628,16.292
PCA13,MEDIA,I,11,42.240,48.117,46.671
PCA13,MEDIA,I,12,55.230,55.754,62.204
PCA13,MEDIA,I,13,0.000,0.000,0.000
PCA13,MEDIA,I,14,0.000,0.000,0.000
PCA13,MEDIA,I,15,0.000,0.000,0.000
PCA13,MEDIA,I,16,0.000,0.000,0.000
PCA13,MEDIA,I,17,0.000,0.000,0.000
PCA13,MEDIA,I,18,0.000,0.000,0.000
PCA13,MEDIA,I,19,0.000,0.000,0.000
PCA13,MEDIA,I,20,0.000,0.000,0.000
PCA14,MEDIA,I,1,12.120,8.743,16.659
PCA14,MEDIA,I,2,71.600,59.556,49.570
PCA14,MEDIA,I,3,58.061,55.355,55.056
PCA14,MEDIA,I,4,20.880,24.685,22.568
PCA14,MEDIA,I,5,2.615,15.450,15.414
PCA14,MEDIA,I,6,16.807,12.434,17.453
PCA14,MEDIA,I,7,11.651,19.990,12.917
PCA14,MEDIA,I,8,1.767,17.166,18.955
PCA14,MEDIA,I,9,19.039,19.609,21.654
PCA14,MEDIA,I,10,10.850,9.955,14.551
PCA14,MEDIA,I,11,161.073,115.684,142.800
PCA14,MEDIA,I,12,0.000,79.012,74.148
PCA14,MEDIA,I,13,0.000,0.000,0.000
PCA14,MEDIA,I,14,0.000,0.000,0.000
PCA14,MEDIA,I,15,0.000,0.000,0.000
PCA14,MEDIA,I,16,0.000,0.000,0.000
PCA14,MEDIA,I,17,0.000,0.000,0.000
PCA14,MEDIA,I,18,0.000,0.000,0.000
PCA14,MEDIA,I,19,0.000,0.000,0.000
PCA14,MEDIA,I,20,0.000,0.000,0.000
PCA15,BAJA,I,1,20.831,20.247,18.390
PCA15,BAJA,I,2,20.558,22.144,22.380
PCA15,BAJA,I,3,6.124,27.677,21.670
PCA15,BAJA,I,4,28.357,24.774,23.900
PCA15,BAJA,I,5,45.302,45.051,45.710
PCA15,BAJA,I,6,14.201,11.502,18.620
PCA15,BAJA,I,7,44.011,60.828,64.310
PCA15,BAJA,I,8,12.747,18.690,12.330
PCA15,BAJA,I,9,18.300,15.132,16.430
PCA15,BAJA,I,10,9.480,5.270,11.300
PCA15,BAJA,I,11,16.923,2.126,2.580
PCA15,BAJA,I,12,11.559,23.322,26.100
PCA15,BAJA,I,13,0.000,0.000,0.000
PCA15,BAJA,I,14,0.000,0.000,0.000
PCA15,BAJA,I,15,0.000,0.000,0.000
PCA15,BAJA,I,16,0.000,0.000,0.000
PCA15,BAJA,I,17,0.000,0.000,0.000
PCA15,BAJA,I,18,0.000,0.000,0.000
PCA15,BAJA,I,19,0.000,0.000,0.000
PCA15,BAJA,I,20,0.000,0.000,0.000
PCA16,BAJA,I,1,35.753,56.844,63.170
PCA16,BAJA,I,2,13.095,35.575,30.010
PCA16,BAJA,I,3,108.453,104.555,103.780
PCA16,BAJA,I,4,0.000,28.767,25.000
PCA16,BAJA,I,5,0.000,64.299,58.840
PCA16,BAJA,I,6,123.098,103.057,112.630
PCA16,BAJA,I,7,0.000,83.219,92.940
PCA16,BAJA,I,8,70.503,72.974,71.810
PCA16,BAJA,I,9,18.831,7.240,14.900
PCA16,BAJA,I,10,0.000,0.000,0.000
PCA16,BAJA,I,11,32.798,42.803,37.340
PCA16,BAJA,I,12,81.147,87.411,82.570
PCA16,BAJA,I,13,0.000,0.000,0.000
PCA16,BAJA,I,14,0.000,0.000,0.000
PCA16,BAJA,I,15,0.000,0.000,0.000
PCA16,BAJA,I,16,0.000,0.000,0.000
PCA16,BAJA,I,17,0.000,0.000,0.000
PCA16,BAJA,I,18,0.000,0.000,0.000
PCA16,BAJA,I,19,0.000,0.000,0.000
PCA16,BAJA,I,20,0.000,0.000,0.000
PCA17,MEDIA,I,1,40.771,45.449,46.228
PCA17,MEDIA,I,2,11.548,11.730,17.089
PCA17,MEDIA,I,3,6.490,11.704,4.926
PCA17,MEDIA,I,4,21.309,30.916,38.018
PCA17,MEDIA,I,5,42.482,65.095,60.090
PCA17,MEDIA,I,6,56.434,50.368,59.240
PCA17,MEDIA,I,7,52.329,59.306,55.680
PCA17,MEDIA,I,8,39.568,52.045,49.781
PCA17,MEDIA,I,9,26.600,25.908,24.803
PCA17,MEDIA,I,10,8.816,13.433,10.565
PCA17,MEDIA,I,11,34.300,47.872,42.481
PCA17,MEDIA,I,12,23.300,34.448,35.670
PCA17,MEDIA,I,13,0.000,0.000,0.000
PCA17,MEDIA,I,14,0.000,0.000,0.000
PCA17,MEDIA,I,15,0.000,0.000,0.000
PCA17,MEDIA,I,16,0.000,0.000,0.000
PCA17,MEDIA,I,17,0.000,0.000,0.000
PCA17,MEDIA,I,18,0.000,0.000,0.000
PCA17,MEDIA,I,19,0.000,0.000,0.000
PCA17,MEDIA,I,20,0.000,0.000,0.000
PCA18,MEDIA,I,1,3.800,13.373,12.525
PCA18,MEDIA,I,2,0.524,6.933,4.877
PCA18,MEDIA,I,3,66.470,55.498,61.740
PCA18,MEDIA,I,4,23.160,17.987,13.660
PCA18,MEDIA,I,5,14.055,26.867,31.485
PCA18,MEDIA,I,6,116.700,62.288,112.440
PCA18,MEDIA,I,7,39.059,41.107,43.787
PCA18,MEDIA,I,8,92.120,98.827,84.420
PCA18,MEDIA,I,9,15.540,26.113,29.814
PCA18,MEDIA,I,10,9.630,46.084,48.225
PCA18,MEDIA,I,11,6.590,37.504,38.559
PCA18,MEDIA,I,12,5.490,18.228,15.308
PCA18,MEDIA,I,13,0.000,0.000,0.000
PCA18,MEDIA,I,14,0.000,0.000,0.000
PCA18,MEDIA,I,15,0.000,0.000,0.000
PCA18,MEDIA,I,16,0.000,0.000,0.000
PCA18,MEDIA,I,17,0.000,0.000,0.000
PCA18,MEDIA,I,18,0.000,0.000,0.000
PCA18,MEDIA,I,19,0.000,0.000,0.000
PCA18,MEDIA,I,20,0.000,0.000,0.000
PCA19,MEDIA,I,1,0.000,55.269,46.820
PCA19,MEDIA,I,2,46.690,37.051,42.728
PCA19,MEDIA,I,3,6.700,26.747,27.397
PCA19,MEDIA,I,4,81.290,136.924,115.990
PCA19,MEDIA,I,5,39.660,31.735,30.063
PCA19,MEDIA,I,6,63.300,38.668,34.644
PCA19,MEDIA,I,7,49.620,39.557,46.496
PCA19,MEDIA,I,8,12.810,0.525,4.736
PCA19,MEDIA,I,9,20.510,16.526,16.978
PCA19,MEDIA,I,10,43.090,34.359,43.939
PCA19,MEDIA,I,11,29.610,33.342,33.092
PCA19,MEDIA,I,12,24.960,22.768,25.055
PCA19,MEDIA,I,13,0.000,51.571,60.968
PCA19,MEDIA,I,14,41.520,0.000,0.000
PCA19,MEDIA,I,15,20.910,17.883,16.995
PCA19,MEDIA,I,16,1.457,4.699,7.929
PCA19,MEDIA,I,17,0.000,0.000,0.000
PCA19,MEDIA,I,18,0.000,0.000,0.000
PCA19,MEDIA,I,19,0.000,0.000,0.000
PCA19,MEDIA,I,20,0.000,0.000,0.000
PCA20,ALTA,I,1,59.999,40.891,
PCA20,ALTA,I,2,94.622,59.177,
PCA20,ALTA,I,3,70.847,48.087,
PCA20,ALTA,I,4,63.945,31.846,
PCA20,ALTA,I,5,107.299,55.276,
PCA20,ALTA,I,6,70.676,55.200,
PCA20,ALTA,I,7,53.818,39.482,
PCA20,ALTA,I,8,0.000,24.211,
PCA20,ALTA,I,9,10.217,14.560,
PCA20,ALTA,I,10,0.000,0.000,
PCA20,ALTA,I,11,66.105,45.236,
PCA20,ALTA,I,12,54.225,46.364,
PCA20,ALTA,I,13,4.148,10.875,
PCA20,ALTA,I,14,52.827,49.615,
PCA20,ALTA,I,15,79.182,65.696,
PCA20,ALTA,I,16,58.043,40.831,
PCA20,ALTA,I,17,0.000,0.000,
PCA20,ALTA,I,18,0.000,0.000,
PCA20,ALTA,I,19,0.000,0.000,
PCA20,ALTA,I,20,0.000,0.000,
PCA21,MEDIA,I,1,40.430,38.106,42.511
PCA21,MEDIA,I,2,14.820,23.781,24.814
PCA21,MEDIA,I,3,36.670,71.786,75.580
PCA21,MEDIA,I,4,42.120,65.392,66.853
PCA21,MEDIA,I,5,87.490,75.474,75.515
PCA21,MEDIA,I,6,12.130,23.277,26.118
PCA21,MEDIA,I,7,17.580,11.897,9.500
PCA21,MEDIA,I,8,23.040,26.053,25.115
PCA21,MEDIA,I,9,69.650,74.466,67.579
PCA21,MEDIA,I,10,10.520,31.418,29.248
PCA21,MEDIA,I,11,10.740,7.247,13.142
PCA21,MEDIA,I,12,56.740,33.439,38.123
PCA21,MEDIA,I,13,0.000,0.000,0.000
PCA21,MEDIA,I,14,0.000,0.000,0.000
PCA21,MEDIA,I,15,0.000,0.000,0.000
PCA21,MEDIA,I,16,0.000,0.000,0.000
PCA21,MEDIA,I,17,0.000,0.000,0.000
PCA21,MEDIA,I,18,0.000,0.000,0.000
PCA21,MEDIA,I,19,0.000,0.000,0.000
PCA21,MEDIA,I,20,0.000,0.000,0.000
PCA22,MEDIA,I,1,66.360,67.177,65.850
PCA22,MEDIA,I,2,19.190,33.859,27.023
PCA22,MEDIA,I,3,13.100,29.438,24.183
PCA22,MEDIA,I,4,17.810,94.602,91.071
PCA22,MEDIA,I,5,13.450,8.599,9.233
PCA22,MEDIA,I,6,64.810,65.325,63.482
PCA22,MEDIA,I,7,81.170,78.723,81.293
PCA22,MEDIA,I,8,20.540,24.456,16.329
PCA22,MEDIA,I,9,12.860,11.535,7.310
PCA22,MEDIA,I,10,14.250,16.426,18.478
PCA22,MEDIA,I,11,48.800,38.925,40.429
PCA22,MEDIA,I,12,31.500,31.544,33.773
PCA22,MEDIA,I,13,0.000,0.000,0.000
PCA22,MEDIA,I,14,0.000,0.000,0.000
PCA22,MEDIA,I,15,0.000,0.000,0.000
PCA22,MEDIA,I,16,0.000,0.000,0.000
PCA22,MEDIA,I,17,0.000,0.000,0.000
PCA22,MEDIA,I,18,0.000,0.000,0.000
PCA22,MEDIA,I,19,0.000,0.000,0.000
PCA22,MEDIA,I,20,0.000,0.000,0.000
PCA23,MEDIA,I,1,15.120,6.923,15.744
PCA23,MEDIA,I,2,79.480,73.695,79.424
PCA23,MEDIA,I,3,0.000,15.052,13.940
PCA23,MEDIA,I,4,7.150,35.223,33.202
PCA23,MEDIA,I,5,15.890,21.543,14.167
PCA23,MEDIA,I,6,47.060,60.915,58.888
PCA23,MEDIA,I,7,8.510,20.878,23.551
PCA23,MEDIA,I,8,31.930,27.934,22.907
PCA23,MEDIA,I,9,50.910,45.245,50.446
PCA23,MEDIA,I,10,34.660,40.796,41.463
PCA23,MEDIA,I,11,41.630,35.932,38.309
PCA23,MEDIA,I,12,61.460,51.434,48.537
PCA23,MEDIA,I,13,2.460,0.000,0.000
PCA23,MEDIA,I,14,85.570,91.557,95.870
PCA23,MEDIA,I,15,109.710,78.343,86.910
PCA23,MEDIA,I,16,57.470,56.862,65.875
PCA23,MEDIA,I,17,0.000,0.000,0.000
PCA23,MEDIA,I,18,0.000,0.000,0.000
PCA23,MEDIA,I,19,0.000,0.000,0.000
PCA23,MEDIA,I,20,0.000,0.000,0.000
PCA24,BAJA,I,1,0.000,0.000,0.000
PCA24,BAJA,I,2,0.000,0.000,0.000
PCA24,BAJA,I,3,67.241,69.941,66.660
PCA24,BAJA,I,4,49.606,56.656,51.300
PCA24,BAJA,I,5,7.255,5.123,9.100
PCA24,BAJA,I,6,29.671,28.360,29.370
PCA24,BAJA,I,7,0.000,0.000,0.000
PCA24,BAJA,I,8,0.000,10.207,10.300
PCA24,BAJA,I,9,51.007,59.385,61.400
PCA24,BAJA,I,10,61.151,63.258,66.910
PCA24,BAJA,I,11,14.604,3.991,1.840
PCA24,BAJA,I,12,27.004,26.674,25.700
PCA24,BAJA,I,13,0.000,0.000,0.000
PCA24,BAJA,I,14,0.000,0.000,0.000
PCA24,BAJA,I,15,0.000,0.000,0.000
PCA24,BAJA,I,16,0.000,0.000,0.000
PCA24,BAJA,I,17,0.000,0.000,0.000
PCA24,BAJA,I,18,0.000,0.000,0.000
PCA24,BAJA,I,19,0.000,0.000,0.000
PCA24,BAJA,I,20,0.000,0.000,0.000
PCA25,BAJA,I,1,8.332,0.000,0.000
PCA25,BAJA,I,2,10.613,18.161,15.850
PCA25,BAJA,I,3,22.242,19.075,24.470
PCA25,BAJA,I,4,31.796,43.102,38.960
PCA25,BAJA,I,5,31.286,42.239,38.400
PCA25,BAJA,I,6,25.806,33.721,29.300
PCA25,BAJA,I,7,54.195,55.894,54.390
PCA25,BAJA,I,8,0.000,0.000,0.000
PCA25,BAJA,I,9,3.725,4.196,2.800
PCA25,BAJA,I,10,37.881,34.516,32.290
PCA25,BAJA,I,11,8.912,19.875,13.230
PCA25,BAJA,I,12,51.205,45.558,50.300
PCA25,BAJA,I,13,0.000,0.000,0.000
PCA25,BAJA,I,14,0.000,0.000,0.000
PCA25,BAJA,I,15,0.000,0.000,0.000
PCA25,BAJA,I,16,0.000,0.000,0.000
PCA25,BAJA,I,17,0.000,0.000,0.000
PCA25,BAJA,I,18,0.000,0.000,0.000
PCA25,BAJA,I,19,0.000,0.000,0.000
PCA25,BAJA,I,20,0.000,0.000,0.000
PCA26,ALTA,I,1,0.000,0.000,
PCA26,ALTA,I,2,0.000,0.000,
PCA26,ALTA,I,3,0.000,0.000,
PCA26,ALTA,I,4,0.000,0.000,
PCA26,ALTA,I,5,0.000,0.000,
PCA26,ALTA,I,6,0.000,0.000,
PCA26,ALTA,I,7,0.000,0.000,
PCA26,ALTA,I,8,0.000,0.000,
PCA26,ALTA,I,9,0.000,0.000,
PCA26,ALTA,I,10,0.000,0.000,
PCA26,ALTA,I,11,0.000,0.000,
PCA26,ALTA,I,12,0.000,0.000,
PCA26,ALTA,I,13,0.000,0.000,
PCA26,ALTA,I,14,0.000,0.000,
PCA26,ALTA,I,15,0.000,0.000,
PCA26,ALTA,I,16,0.000,0.000,
PCA26,ALTA,I,17,0.000,0.000,
PCA26,ALTA,I,18,0.000,0.000,
PCA26,ALTA,I,19,0.000,0.000,
PCA26,ALTA,I,20,0.000,0.000,
PCA27,ALTA,I,1,0.000,0.000,
PCA27,ALTA,I,2,0.000,0.000,
PCA27,ALTA,I,3,0.000,0.000,
PCA27,ALTA,I,4,0.000,0.000,
PCA27,ALTA,I,5,0.000,0.000,
PCA27,ALTA,I,6,0.000,0.000,
PCA27,ALTA,I,7,0.000,0.000,
PCA27,ALTA,I,8,0.000,0.000,
PCA27,ALTA,I,9,0.000,0.000,
PCA27,ALTA,I,10,0.000,0.000,
PCA27,ALTA,I,11,0.000,0.000,
PCA27,ALTA,I,12,0.000,0.000,
PCA27,ALTA,I,13,0.000,0.000,
PCA27,ALTA,I,14,0.000,0.000,
PCA27,ALTA,I,15,0.000,0.000,
PCA27,ALTA,I,16,0.000,0.000,
PCA27,ALTA,I,17,0.000,0.000,
PCA27,ALTA,I,18,0.000,0.000,
PCA27,ALTA,I,19,0.000,0.000,
PCA27,ALTA,I,20,0.000,0.000,
PCA28,MEDIA,I,1,30.910,36.274,33.235
PCA28,MEDIA,I,2,31.910,29.272,32.589
PCA28,MEDIA,I,3,21.450,25.573,20.565
PCA28,MEDIA,I,4,1.220,5.699,0.000
PCA28,MEDIA,I,5,2.810,4.564,3.359
PCA28,MEDIA,I,6,25.090,25.613,23.763
PCA28,MEDIA,I,7,26.810,26.924,31.434
PCA28,MEDIA,I,8,36.730,31.004,29.227
PCA28,MEDIA,I,9,14.252,12.375,10.668
PCA28,MEDIA,I,10,30.220,35.512,35.382
PCA28,MEDIA,I,11,6.150,4.935,8.279
PCA28,MEDIA,I,12,25.060,14.253,15.389
PCA28,MEDIA,I,13,53.840,54.676,60.230
PCA28,MEDIA,I,14,13.020,37.995,35.807
PCA28,MEDIA,I,15,21.770,34.937,38.586
PCA28,MEDIA,I,16,76.800,65.513,64.030
